id,abstract,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W4210296965,"Considering that there are different objectives to teach and learn chemistry in Basic Education, either to enable the student to form a critical-scientific identity or to develop the objects of knowledge of this science, the purpose/focus of this article is concentrated on the web of presenting, based on a systematic study on the reasons and motives of ""Why teach chemistry?"",presented by a group of teachers about such problematization.For this purpose, this quali-quantitative study in the bias of a statistical-interpretative analysis is drawn from 7 statements arranged in an online form based on the Likert scale, made available via link to a group of 92 chemistry teachers.The assertions were analyzed in a mixed way, considering the emergence of qualitative data with interpretative reference through quantitative data via statistical analysis in the Statistical Package for the Social Sciences Program.In the end, in addition to realizing that the majority of the group of teachers is characterized as being female, aged 45 or over and have a doctorate, a logical sequence of reasons for developing chemistry teaching in Education was inferred Basic.Also, it was noticed that the teaching of chemistry leads to a significant learning process, in which the teacher assumes an identity based on the conception that it should be developed with an emphasis on the critical-scientific formation of people.",Everton Bedin,https://openalex.org/A5079716851,https://orcid.org/0000-0002-5636-0908,,,,True,cc-by-nc,4,,Por Que Ensinar Química?,https://doi.org/10.35786/1645-1384.v21.n3.33,,1.84644463,,False,pt,True,diamond,Curriculo sem Fronteiras,https://openalex.org/S2738798805,1645-1384,journal,Chemistry Education and Research,2021-12-01,2021,article
https://openalex.org/W4387056503,,Gaoming Zheng|Liping Li|Yue Zhai|Wenqin Shen,https://openalex.org/A5091151945|https://openalex.org/A5101961041|https://openalex.org/A5101789405|https://openalex.org/A5047257736,https://orcid.org/0000-0003-3182-6166|https://orcid.org/0009-0004-4548-0789|https://orcid.org/0009-0007-4494-0431|https://orcid.org/0000-0002-2121-4409,CN|FI|CN|CN|CN,Tongji University|Tampere University|Capital Normal University|Peking University|Peking University,https://openalex.org/I116953780|https://openalex.org/I166825849|https://openalex.org/I96852419|https://openalex.org/I20231570|https://openalex.org/I20231570,False|False|False|True,,3,https://openalex.org/I20231570,Embarking on the postdoc journey: Unveiling Chinese doctoral graduates' expectations and experiences,https://doi.org/10.1111/hequ.12466,National Natural Science Foundation of China,2.29619122,,False,en,False,closed,Higher Education Quarterly,https://openalex.org/S184445340,0951-5224,journal,Doctoral Education Challenges and Solutions,2023-09-26,2023,article
https://openalex.org/W3034518075,,Tamara Rostovskayа|В. И. Скоробогатова|Elena E. Pismennaya|Vadim A. Bezverbny,https://openalex.org/A5109534912|https://openalex.org/A5024820356|https://openalex.org/A5031310641|https://openalex.org/A5054696301,|https://orcid.org/0000-0002-4212-6731|https://orcid.org/0000-0002-0401-2071|https://orcid.org/0000-0002-3148-7072,RU|RU|RU|RU,Institute of Socio-Political Research|Institute of Socio-Political Research|Institute of Socio-Political Research|Institute of Socio-Political Research,https://openalex.org/I4210122195|https://openalex.org/I4210122195|https://openalex.org/I4210122195|https://openalex.org/I4210122195,True|False|False|False,,9,https://openalex.org/I4210122195,"Incoming and outgoing academic mobility in Russia and abroad: main trends, administrative challenges",https://doi.org/10.1108/ijssp-03-2020-0091,,5.97184179,,False,en,False,closed,International Journal of Sociology and Social Policy,https://openalex.org/S84394799,0144-333X,journal,Higher Education Governance and Development,2020-06-16,2020,article
https://openalex.org/W3135430878,"The various endeavors led by Jesuits under the auspices to the Plan Scientifique du Kiang-Nan (Scientific Plan for the Jiangnan region) constituted a defining moment in the history of their mission in modern China. The Jesuits aimed to found a scientific capital that would also constitute the base of their East Asian mission, a project that led to a far-reaching engagement in education and sciences. The multiple projects they undertook were located within the framework of Western knowledge. The traditional Jesuit strategy adapted itself to a new context by encouraging a constructive and fruitful interaction between religion and science. Jesuit intellectual apostolate included not only research but also the dissemination of technologies and knowledge central to the rise of modernity in China. The entry into this country of well-educated, deeply zealous Jesuit missionaries along with their observations on the social and political changes taking place decisively contributed to the modernization of Shanghai and to the emergence of multi-perspective narratives about the destiny of the city. Assessing the Jiangnan-based Jesuits’ continuous efforts as well as the challenges and contradictions they met with help us to integrate the seemingly conflicting ethos of Christian mission and scientific quest into a reframed perspective of global history.",Wei Mo,https://openalex.org/A5075853089,https://orcid.org/0000-0002-4139-4902,CN,Shanghai Maritime University|Fudan University,https://openalex.org/I96733725|https://openalex.org/I24943067,True,cc-by,5,https://openalex.org/I24943067|https://openalex.org/I96733725,Assessing Jesuit Intellectual Apostolate in Modern Shanghai (1847–1949),https://doi.org/10.3390/rel12030159,Shanghai Office of Philosophy and Social Science,1.17328707,,False,en,True,gold,Religions,https://openalex.org/S4210184657,2077-1444,journal,Chinese history and philosophy,2021-02-28,2021,article
https://openalex.org/W2968579422,,Jenny Beckman,https://openalex.org/A5044144692,https://orcid.org/0000-0003-4749-3167,SE,Uppsala University,https://openalex.org/I123387679,True,,3,https://openalex.org/I123387679,“Sections of One Great Institution”,https://doi.org/10.1163/18253911-03402009,,4.77271895,,False,en,False,closed,Nuncius,https://openalex.org/S4210203212,0394-7394,journal,History of Science and Natural History,2019-06-12,2019,article
https://openalex.org/W4402995506,"This paper examines the impact of social marginalisation, including race, gender, and social class, on science engagement. Socially marginalised groups, such as women, people of colour, and lower socioeconomic classes, face significant barriers in science education and careers due to discrimination, stereotyping, and limited access to science capital. The paper explores how these factors intersect to influence the formation of scientific identity and contribute to underrepresentation in scientific fields. Efforts to reduce these barriers, such as inclusive science communication and stereotype manipulation, are critically evaluated. Although these interventions offer potential solutions, they remain idealistic and face significant challenges. The paper concludes that addressing these barriers requires deep structural and cultural reforms within the scientific community.",Yuye Jin,https://openalex.org/A5111347664,,,,,True,cc-by,2,,The Impact of Social Marginalisation on Science Engagement and the Extent of Barrier Reduction,https://doi.org/10.54097/ge016a47,,1.91304539,,False,en,True,diamond,International Journal of Education and Humanities,https://openalex.org/S4210223837,2770-6702,journal,Evaluation and Performance Assessment,2024-09-18,2024,article
https://openalex.org/W4402995506,"This paper examines the impact of social marginalisation, including race, gender, and social class, on science engagement. Socially marginalised groups, such as women, people of colour, and lower socioeconomic classes, face significant barriers in science education and careers due to discrimination, stereotyping, and limited access to science capital. The paper explores how these factors intersect to influence the formation of scientific identity and contribute to underrepresentation in scientific fields. Efforts to reduce these barriers, such as inclusive science communication and stereotype manipulation, are critically evaluated. Although these interventions offer potential solutions, they remain idealistic and face significant challenges. The paper concludes that addressing these barriers requires deep structural and cultural reforms within the scientific community.",Yuye Jin,https://openalex.org/A5111347664,,,,,True,cc-by,2,,The Impact of Social Marginalisation on Science Engagement and the Extent of Barrier Reduction,https://doi.org/10.54097/ge016a47,,1.91304539,,False,en,True,diamond,International Journal of Education and Humanities,https://openalex.org/S4210223837,2770-6702,journal,Evaluation and Performance Assessment,2024-09-18,2024,article
https://openalex.org/W2512354485,"Abstract NOTE: The first page of text has been automatically extracted and included below in lieu of an abstract Session 1355 An Innovative Strategy to Integrate Relevant Graduate Professional Education for Engineers in Industry with Continual Technological Innovation D. A. Keating and T. G. Stanford University of South Carolina 1. INTRODUCTION As we approach the 21st century, the leadership of technology development and the graduate professional education of the nation's engineers in industry who create technology will become increasingly critical components of the U.S. effort to maintain competitiveness in the global marketplace. Continual technological innovation in industry is recognized worldwide as the principal driving force for competitiveness and economic prosperity. Without diminishing the importance of scientific research, it is now evident that continual technological innovation is primarily a needs-driven creative professional practice requiring engineering leadership. Following a review of graduate engineering education and needs assessment studies of graduate engineers in industry, it is now clear that a transformation in graduate education is needed to improve U.S. technology innovation and competitiveness in the worldwide economy. As a national priority, the educational investment in the advanced professional education of industry's in-place graduate engineers, as primary leaders and innovators of technology, is a missing key that will impact the economic growth of our nation. While graduate education in the ""context of research"" has served the nation well in the training of future academics for research, there is a national need to reshape the graduate professional education of engineers who are pursuing non-research oriented professional careers in industry. This paper presents the conceptual basis for a collaborative university-industry strategy to reshape the graduate professional education of the nation's engineers in industry in a manner commensurate with their career-long growth for professional leadership of the continual technological innovation process in industry. 2. THE RESEARCH-DRIVEN MODEL AND THE TECHNOLOGY DEVELOPMENT MODEL At present, graduate education of the nation's engineers is primarily a by-product of research, based on science policy and on a research-driven model of technology, largely set in place in 1945 by the Bush report, ""Science: The Endless Frontier.""1 The Bush report was a landmark which outlined a program to the President for continual technological progress after the Second World War. It set the stage for national investment in postwar scientific research and in graduate education for future academic researchers which led to America's rise in scientific research and in graduate education at the research universities. 2.1 The Research-Driven Model The Bush report built heavily on four main themes. The first of these is that technology is science-driven and flows from basic research which is the foundation upon which all technical progress is ultimately built. The report stated, ""Progress depends upon a flow of new scientific knowledge. New products, new industries, and more jobs require continuous additions to knowledge of the laws of nature and the application of that knowledge to practical purposes. Similarly, our defense against aggression demands new knowledge so that we can develop new improved weapons. This essential new knowledge can be obtained only through basic scientific research… Basic research leads to new knowledge. It provides scientific capital. It creates the fund from which the practical applications of knowledge must be drawn… Basic research is the pacemaker of technological progress."" The second theme was that ""… the responsibility for the creation of new scientific knowledge — and for most of its application — rests on the small body of men and women who understand the fundamental laws of nature and are skilled in the techniques of scientific research … the number of trained scientists available … So in the last analysis, the future of science will be determined by our basic educational policy."" The third theme of the report was that to ensure technological",Thomas Stanford|Donald Keating,https://openalex.org/A5112283493|https://openalex.org/A5011039845,|,|US,|University of South Carolina|Stanford University,|https://openalex.org/I155781252|https://openalex.org/I97018004,True|False,,4,,An Innovative Strategy To Integrate Relevant Graduate Professional Education For Engineers In Industry With Continual Technological Innovation,https://doi.org/10.18260/1-2--7745,Division of Graduate Education,0.0,,False,en,True,gold,,,,,Engineering Education and Curriculum Development,2024-01-31,2024,article
https://openalex.org/W2559607576,,Sarah Rodriguez|Kelly J. Cunningham|Alec Jordan,https://openalex.org/A5074224131|https://openalex.org/A5076497959|https://openalex.org/A5040411956,https://orcid.org/0000-0002-3409-7096|https://orcid.org/0000-0003-4101-3193|,US|US|US,Iowa State University|Iowa State University|Iowa State University,https://openalex.org/I173911158|https://openalex.org/I173911158|https://openalex.org/I173911158,True|False|False,,34,https://openalex.org/I173911158,What a Scientist Looks Like: How Community Colleges Can Utilize and Enhance Science Identity Development as a Means to Improve Success for Women of Color,https://doi.org/10.1080/10668926.2016.1251354,,4.05065586,,False,en,False,closed,Community College Journal of Research and Practice,https://openalex.org/S21299528,1066-8926,journal,Career Development and Diversity,2016-12-02,2016,article
https://openalex.org/W4412035938,"The article presents the figure of an outstanding historian of education who died prematurely on April 2, 2021, head of the Department of History of Education at the Faculty of Educational Studies at Adam Mickiewicz University in Poznań – Professor Wiesław Jamrożek. His interests and research, which were his passion and shaped his scientific identity, centered around the history of educational thought and practice, primarily in the 19th and 20th centuries. They concerned such issues as: theory and methodology of the history of education; creators of the Polish history of education; ideology and educational activity of Polish political and social movements in the 19th and 20th centuries; education of women in the nineteenth and twentieth centuries; Polish pedagogical thought of the nineteenth and twentieth centuries; civic education in Poland in the 19th and 20th centuries; school reforms in Poland (from the 18th to the end of the 20th century); upbringing in the Polish family of the nineteenth and twentieth centuries; history of adult education in Poland in the 19th and 20th centuries; birth and development of social work in Poland.",Mikołaj Brenk|Konrad Nowak-Kluczyński,https://openalex.org/A5087334561|https://openalex.org/A5053264856,https://orcid.org/0000-0001-6576-7163|https://orcid.org/0000-0002-7814-1650,PL|PL,Adam Mickiewicz University in Poznań|Adam Mickiewicz University in Poznań,https://openalex.org/I59411706|https://openalex.org/I59411706,True|False,cc-by-nd,1,https://openalex.org/I59411706,Historia wychowania jako pasja i tożsamość naukowa Profesora Wiesława Jamrożka (1954–2021) – w siedemdziesiątą rocznicę urodzin,https://doi.org/10.14746/kse.2024.25.1.14,,3.55938526,,False,en,True,diamond,Kultura-Społeczeństwo-Edukacja,https://openalex.org/S4210167891,2300-0422,journal,Education and Cultural Studies,2024-12-31,2024,article
https://openalex.org/W2946312635,"Microbiology has developed as an important field of scientific training in Nigeria over the years. It is one of the early scientific fields introduced to the country. It has contributed to the development of the scientific identity of the country, through training of personnel and applications aimed at addressing microbial diseases that present a public health concern. Recent diseases, especially of microbial origin, have however exposed the poor state of microbiology in Nigeria. Recurrent but avoidable infectious diseases such as diarrhea and cholera have led to the loss of several lives. Although the situation is complex, at least some of these shortcomings could be compensated for by enhancing the quality of training delivered to future microbiologists and related healthcare professionals and educators. An analysis of microbiology curricula in Nigerian institutions compared with those of developed countries identified several gaps. Although inadequacy in training resources, expert faculty, and funding are well recognized, it is believed that several of these training gaps could be addressed through innovative educational approaches. In this paper, I discuss how key microbiology education weaknesses in the Nigerian context could be overcome using modern, low-cost educational tools that are accessible even in the face of existing institutional challenges. Topics such as molecular cloning and PCR are discussed, together with how specific virtual classroom and related internet-based tools can be applied to teach these topics in resource-limited contexts. This paper should therefore be relevant to microbiology educators in most developing countries.",Abdulwaheed Aishat,https://openalex.org/A5009329874,,NG,Obafemi Awolowo University,https://openalex.org/I45711476,True,cc-by-nc-nd,3,https://openalex.org/I45711476,Microbiology Education in Nigeria: Common Training Deficits Could Be Addressed with Modern Educational Tools <sup>†</sup>,https://doi.org/10.1128/jmbe.v20i1.1595,,0.20610202,https://pubmed.ncbi.nlm.nih.gov/31160942,False,en,True,gold,Journal of Microbiology and Biology Education,https://openalex.org/S29957380,1935-7877,journal,"Genetics, Bioinformatics, and Biomedical Research",2019-01-01,2019,article
https://openalex.org/W305345695,,Dana L. Zeidler|Mitch Ruzek|Wardell A. Powell|Jeff Orasky|Scott Appelbaum|Chi-Chin Chin|Shu‐Sheng Lin|Cedric Linder|Anne Linder|Mark Herbert,https://openalex.org/A5030192186|https://openalex.org/A5024146705|https://openalex.org/A5033639500|https://openalex.org/A5022811702|https://openalex.org/A5062639079|https://openalex.org/A5047412749|https://openalex.org/A5100948919|https://openalex.org/A5068088425|https://openalex.org/A5091099917|https://openalex.org/A5070903328,https://orcid.org/0000-0002-4250-4982||https://orcid.org/0000-0002-3486-2077||||https://orcid.org/0000-0001-5403-9558|https://orcid.org/0000-0001-6409-5182|https://orcid.org/0000-0002-7497-3724|,|||||||||,,,True|False|False|False|False|False|False|False|False|False,,2,,"Cross-Cultural Epistemological Orientations to Socioscientific Issues. Poster presented at the National Association for Research in Science Teaching, NARST, International Conference, Orlando, Florida, 3-6 April.",,,2.39547825,,False,en,False,closed,,,,,Education and Critical Thinking Development,2011-01-01,2011,article
https://openalex.org/W4220940642,"Introducción: las experiencias investigativas durante el pregrado son diversas y tienen como objetivo la formación de competencias en ese mismo ámbito de investigación. Objetivo: recopilar la información relacionada a las experiencias investigativas basadas en cursos (EIBC) que se han implementado en el contexto de la educación médica. Métodos: se realizó una revisión de la literatura narrativa donde se indagaron las bases de datos ERIC, SciELO, Redalyc, Scopus y PubMed a través de los términos: “ciencia”, “basados en cursos”, “investigación”, “en el aula”, “experiencia(s)”, “pasantía(s)”, “pregrado”, “licenciatura”, “formación”. De las 780 fuentes iniciales, se analizaron 35. La información fue descrita según las categorías de: resultados de las mediciones, fundamentos teóricos, beneficios de la experiencia, limitaciones/desventajas. Resultados: las EIBC se consideran como experiencias positivas y atractivas para los estudiantes, pues permiten exponerlos al proceso investigativo, desarrollar habilidades y oportunidades para futuros proyectos de investigación, permitir establecer redes y trabajo en equipo, brindar la oportunidad para trabajar en equipos de investigación y laboratorios de experimentación, y comprometer a los estudiantes y docentes a difundir los hallazgos a través de publicaciones científicas. Sus fundamentos se encuentran en el aprendizaje situado, las comunidades de práctica, el aprendizaje basado en problemas y el aprendizaje constructivista. El objetivo en común es el de involucrar a los estudiantes de pregrado en la investigación científica y que logren formar sus competencias a través del mismo acto investigativo. Conclusión: las EIBC permiten mejorar el aprendizaje estudiantil, la formación de competencias investigativas, otorgan ganancias en su identidad científica, autoconfianza, y persistencia en su carrera de estudios.",Yuri Castro-Rodríguez,https://openalex.org/A5083701235,https://orcid.org/0000-0002-9587-520X,PE,Universidad Científica del Sur,https://openalex.org/I263512288,True,cc-by-nc-sa,1,https://openalex.org/I263512288,"Experiencias investigativas basadas en cursos, análisis de sus fundamentos y resultados en la Educación Médica",https://doi.org/10.17533/udea.iatreia.165,,0.54115739,,False,es,True,diamond,IATREIA,https://openalex.org/S2738243362,0121-0793,journal,Educational Research and Science Teaching,2022-02-24,2022,article
https://openalex.org/W4410350851,"Citizen Science has emerged as a transformative approach to democratizing STEM education, making scientific inquiry more accessible, inclusive, and socially relevant. This paper explores how participatory research initiatives engage underrepresented students in STEM, fostering equity, belonging, and active scientific participation. By involving students in real-world problem-solving—such as water conservation, air quality monitoring, and biodiversity tracking—Citizen Science bridges the gap between academic science and lived experiences, empowering students to see themselves as contributors to knowledge production. Through case studies like Ponte Ahorrativo con el Agua, this paper highlights how Citizen Science fosters environmental stewardship, critical thinking, and scientific identity, particularly among students with limited access to traditional research opportunities. Additionally, participatory research supports AJEDI (anti-racism, justice, equity, diversity, and inclusion) principles, addressing systemic barriers in STEM education. By integrating Citizen Science into formal and informal learning environments, educators, policymakers, and institutions can expand access to STEM careers, enhance student engagement, and foster community-driven innovation. This paper argues that supporting participatory research initiatives is crucial for developing a more just, inclusive, and impactful STEM education ecosystem where all students, regardless of background, have the opportunity to contribute to and benefit from scientific discovery.",Carlos Daniel Caballero Barragán,https://openalex.org/A5007102287,https://orcid.org/0000-0002-1964-3677,CO,Universidad Santo Tomás,https://openalex.org/I2800166025,True,,1,https://openalex.org/I2800166025,Democratizing STEM,https://doi.org/10.32674/gznjkg56,,6.57852669,,False,en,True,bronze,American Journal of STEM Education,https://openalex.org/S5407048628,3065-1190,journal,Career Development and Diversity,2025-05-15,2025,article
https://openalex.org/W241226819,,Jerzy Kosiewicz,https://openalex.org/A5020797545,,,,,True,,3,,Sociology of sport in Europe: historical and research perspective.,,,0.0,,False,en,False,closed,,,,,"Sports, Gender, and Society",2009-01-01,2009,article
https://openalex.org/W4411843048,,Աստղիկ Հովհաննիսյան,https://openalex.org/A5118737706,,,,,True,,1,,Ժառանգություն և նորարարություն․ ՀՀ ԳԱԱ 80-ամյա ուղին,https://doi.org/10.54503/2953-8092.2025.1(5)-74,,5.84006981,,False,hy,False,closed,Լրատու հայկական գրադարանային ասոցիացիայի = Herald of the Armenian Library Association,https://openalex.org/S4389158268,2953-8092,journal,International Arbitration and Investment Law,2025-06-29,2025,article
https://openalex.org/W2962882470,"With the increased competitiveness of undergraduate, graduate, and professional programs, the continuously accelerating rate of technological innovation and development of new global means of communication, and the evolving face of the local, national, and global job markets, choosing a long-term career has become a challenge for many. More and more students opt to take a gap period in their education, pre- or post-college, for soul searching to determine their future path or for improving their skills and competitiveness for successfully applying to academic institutions. Even though such gap years can lead to more mature and determined students, they often derail the educational path of the individual by leading to loss of interest or to new commitments which hinder going back to school. Engaging students in academic and skills training programs that keep them within the academic environment and provide them with exposure to the benefits of higher education has been shown to increase their persistence, leading to an increased rate of attaining higher-level degrees. A number of United States (US) federal funding agencies, including the National Institutes of Health (NIH), have programs such as the Bridges to Baccalaureate Program (support for easing a student's transition from a 2-year junior or community college to a 4-year baccalaureate-granting institution) and Post-baccalaureate Research Education Program (PREP, support for recent college graduates from underrepresented groups or disadvantaged backgrounds to strengthen their research skills and academic competitiveness for pursuing a doctorate degree in the Biomedical Sciences). At Xavier University of Louisiana (Xavier), we have developed a post-baccalaureate technician program under <i>Project Pathways</i> (the NIH National Institute of General Medical Sciences (NIGMS) Division of Training, Workforce Development, and Diversity (TWD)-funded Building Infrastructure Leading to Diversity (BUILD) Program), that provides research experience and training in soft skills to recent Xavier graduates to increase their preparation and competitiveness for graduate programs. The BUILD Technicians also receive both mentee and mentor training and serve as near-peer mentors to undergraduate students in their labs, increasing their scientific identity and preparing them for their future role as graduate teaching assistants. Here, we report the lessons learned from this program and how its differences from other post-baccalaureate programs, including those under the NIH PREP umbrella, have led to improved outcomes for Xavier graduates gaining admission to graduate programs in the Biomedical Sciences.",Maryam Foroozesh|Kathleen M. Morgan|Tiera S. Coston|Clair Wilkins-Green|Amy R. Billizon,https://openalex.org/A5072993142|https://openalex.org/A5103021836|https://openalex.org/A5063666966|https://openalex.org/A5078680320|https://openalex.org/A5060088766,https://orcid.org/0000-0001-9928-1815|https://orcid.org/0000-0002-5804-0166|||https://orcid.org/0000-0003-1003-3319,||||,,,True|False|False|False|False,,1,,CLOSING THE LEAK: KEEPING LATE-DECIDING STUDENTS IN THE PIPELINE TO BIOMEDICAL RESEARCH CAREERS,https://doi.org/10.21125/edulearn.2019.0258,,0.33980425,https://pubmed.ncbi.nlm.nih.gov/35291321,False,en,True,green,EDULEARN proceedings,https://openalex.org/S4220651193,2340-1117,journal,Career Development and Diversity,2019-07-01,2019,article
https://openalex.org/W4414269153,"As digital transformation reshapes early childhood education, Science Discovery Children’s Museums (SDCMs) emerge as uniquely positioned spaces to foster rich, multimodal learning environments that extend early literacy learning beyond the museum walls through family engagement. This paper presents a case study of an 8-week transmedia program co-designed with an Australian SDCM to foster young children’s multimodal literacy development through STEM-based family interactions across physical and digital contexts. The entry-level transmedia approach layered curated digital content and home-based activities onto an existing STEM exhibition, combining online activities, hands-on problem-solving, and museum visits. A total of 76 families, including 85 children aged five to nine, participated. Data sources included individual semi-structured interviews with 20 children and 16 adults from 15 families, along with 12 SDCM staff involved in program development and implementation, as well as digital platform analytics and social media interactions. Four narrative vignettes illustrate outcomes. Through analysis, themes were constructed to illustrate how children applied literacy practices across modalities such as gesture, image, text, speech, and material exploration, supported by parental scaffolding and collaborative reflection. The program fostered multimodal literacy development, intergenerational learning, and sustained engagement through STEM contexts. Framed within a multimodal view of literacy, computational thinking was conceptualised as a literacy practice involving the purposeful use of symbolic systems to make meaning, solve problems, communicate ideas, and construct knowledge. Children demonstrated computational thinking as a literacy practice through decomposition, pattern recognition, and algorithmic reasoning while developing scientific identities through playful inquiry. Parents became co-learners, creating reciprocal exchanges that strengthened family connections. Findings position SDCMs as transformative early childhood literacy learning environments and offer practical strategies for equitable, accessible digital engagement. This study contributes to understanding literacy as a socially situated, multimodal practice and provides a replicable, resource-efficient approach for cultural institutions seeking to extend multimodal literacy learning beyond physical boundaries.",Simone Daniele|Karen Murcia|John E. Chappell,https://openalex.org/A5045123133|https://openalex.org/A5050268911|https://openalex.org/A5070829489,https://orcid.org/0009-0005-9740-9076|https://orcid.org/0000-0002-1900-2781|,AU|AU|CA,Curtin University|Curtin University|Discovery Centre|Sciencetech (Canada),https://openalex.org/I205640436|https://openalex.org/I205640436|https://openalex.org/I2800133710|https://openalex.org/I4210162352,True|False|False,cc-by,1,https://openalex.org/I205640436,Beyond museum walls: A transmedia approach to fostering multimodal literacy and STEM engagement in Science Discovery Children’s Museums,https://doi.org/10.1177/14687984251379603,,49.03792495,,False,en,True,hybrid,Journal of Early Childhood Literacy,https://openalex.org/S40098543,1468-7984,journal,Museums and Cultural Heritage,2025-09-12,2025,article
https://openalex.org/W4296842755,"Abstract Pierre Bourdieu’s theoretical contributions pave the way for studying a wide range of social spaces, such as the academia. Through using Bourdieusian fields, our objective was to investigate whether the teaching area of the Coordination for the Improvement of Higher Education Personnel (CAPES) can be considered a relatively autonomous scientific field. Therefore, this study is motivated by two research questions: 1) what is the distribution of scientific capital in the teaching area; and 2) what are the implications of this distribution on its constitution as a scientific field. By crossing data on professors of programs in the field of education with the evaluation grade assigned by Capes to each of these programs, our analysis revealed that this area does not constitute a scientific field. Differently from what happens in well-established fields, most teaching advisors come from many different scientific backgrounds and do not recognize this field’s specific intellectual production as scientific capital. Assuming that the existing disputes between professors with less and more scientific capital can generate new conformations in the area, a possible structure could be a stabilization of the subgroup of professors with greater scientific capital and its constitution as a scientific field, whose agents become increasingly aware that their cognitive structure and ideals of education/research are different from what Capes intended to homogenize with the creation of a teaching area. We believe that our results can be a reference for critical reflection on the structure of the field of teaching, which is still driven by its agents.",Fernanda Ostermann|Flávia Rezende|Matheus Monteiro Nascimento|Luciana Massi,https://openalex.org/A5060945933|https://openalex.org/A5037166906|https://openalex.org/A5019445514|https://openalex.org/A5088806284,https://orcid.org/0000-0002-0594-2174|https://orcid.org/0000-0002-5739-7905|https://orcid.org/0000-0001-8179-5391|https://orcid.org/0000-0001-8761-3181,BR|BR|BR|BR,Universidade Federal do Rio Grande do Sul|Universidade Federal do Rio Grande do Sul|Universidade Federal do Rio Grande do Sul|Universidade Estadual Paulista (Unesp),https://openalex.org/I130442723|https://openalex.org/I130442723|https://openalex.org/I130442723|https://openalex.org/I879563668,True|False|False|False,cc-by,0,https://openalex.org/I130442723,The teaching area: drawing from Bourdieu’s field theory,https://doi.org/10.1590/s1678-4634202248254584eng,,0.0,,False,en,True,diamond,Educação e Pesquisa,https://openalex.org/S2736467988,1517-9702,journal,Professional Masters Programs Analysis,2022-01-01,2022,article
https://openalex.org/W3008841151,"La adquisición del conocimiento científico, es parte inseparable de la actividad profesional en cualquier disciplina científica y el propósito del artículo es describir la formación investigativa de los profesionales de Salud Pública. Metodología: Se revisaron artículos publicados en los últimos 10 años y libros de consulta, acerca de la educación científica en general y en Salud Pública en particular. Resultados: se presentan en cuatro apartados relacionados con la formación en filosofía de la ciencia, los paradigmas epistemológicos, la metodología de la investigación y el proyecto de investigación. Conclusiones: la identidad científica de los profesionales de la salud pública, aún se construye con herramientas epistemológicas no muy enfocadas a su objeto de investigación. La Salud Pública implica un campo de conocimientos y especialmente un campo de práctica, a ser delimitado, organizado y propicio para desarrollar nuevos paradigmas que respondan a su amplio objeto científico.",Hilda Santos Padrón,https://openalex.org/A5023328652,https://orcid.org/0000-0002-4612-2965,MX,Universidad Juárez Autónoma de Tabasco,https://openalex.org/I93173995,True,cc-by-sa,0,https://openalex.org/I93173995,La formación científica de los investigadores en salud pública,https://doi.org/10.18041/2390-0512/biociencias.2.6020,,0.0,,False,es,True,diamond,Revista Biociencias,https://openalex.org/S4210183920,0124-0110,journal,Educational Research and Science Teaching,2019-12-03,2019,article
https://openalex.org/W4400259794,"STEM is an integrative and multidisciplinary educational concept that has been prevalent in education for many years. Project-based learning is a student-centred learning approach within the framework of constructivist theory. Scientific identity plays an essential role in students' STEM learning. This study targets sophomore students in the Department of Biology at a Chinese university. STEM project-based learning was used to study the differences in the cognition of students' science identity before and after project implementation. The experiment adopted a quasi-experiment design, comparing the experimental and control groups' science identities. The data analysis adopts the T-test method. The experimental results show that STEM project-based teaching significantly improves students' science identity compared to conventional teaching. This study reveals the positive impact of STEM project-based learning (PjBL) on students' scientific identity. It enriches the theoretical basis of students' scientific identity development in science education.",Haijian Duo|Nor Asniza Ishak,https://openalex.org/A5099851333|https://openalex.org/A5066555819,|https://orcid.org/0000-0001-6049-5779,|,,,True|False,cc-by,0,,The Effectiveness of STEM Project-based Learning on Scientific Identity: Quasi-Experimental Evidence from Chinese College Students,https://doi.org/10.6007/ijarped/v13-i3/21868,,0.0,,False,en,True,diamond,International Journal of Academic Research in Progressive Education and Development,https://openalex.org/S4210173887,2226-6348,journal,Education and Critical Thinking Development,2024-06-28,2024,article
